,id,tweet,subtask_a,subtask_b,subtask_c
7885,97841,"['sod', 'eu', 'tell', 'gone', 'monday', 'enjoy', 'panic', 'follows']",NOT,,
7886,56033,"['liberal', 'backed', 'ndp', 'corrupted', 'ontario', 'taxpayer', 'hedgefunders', 'ontario', 'usa', 'beginning', 'process', 'expose', 'crime', 'way']",NOT,,
7887,65536,"['reans', 'arcane', 'gale', 'broken', 'gonna', 'able', 'use', 'scratch', 'sen', 'iv', 'demon', 'form', 'gonna', 'cool', 'using', 'every', 'battle']",OFF,TIN,IND
7888,89481,"['condemn', 'antifa', 'attacking', 'peaceful', 'protestersthere', 'time', 'joe', 'biden', 'viewed', 'someone', 'could', 'bridge', 'builder', 'succumbed', 'caved', 'evil', 'way', 'demoncrats', 'went', 'dark', 'sidewhat', 'would', 'son', 'think']",NOT,,
7889,54783,"['gun', 'control', 'keep', 'terrorist', 'shooting']",NOT,,
7890,79633,"['’', 'selected', 'liberal', 'cheating', 'voter', 'changed', 'mind', 'election', 'm', 'alleslev']",NOT,,
7891,28186,"['mine', 'dhudbe', 'reason', 'lock', 'screen', 'haha']",NOT,,
7892,13184,"['place', 'promote', 'blog', 'free', 'massive', 'traffic', 'one', 'blogger', 'expect', 'blog', 'url']",NOT,,
7893,18183,"['say', 'half', 'hearted', 'apology', 'go', 'away', 'let', 'conservative', 'say', 'anything', 'close', 'ruined', 'life', 'mentally', 'deranged', 'liberal', 'totally', 'disgusting', 'jerk']",OFF,TIN,OTH
7894,66259,['spartacus'],NOT,,
7895,90341,"['beginning', 'sound', 'like', 'stuck', 'record', 'brian', 'dont', 'go', 'find', 'something', 'le', 'boring', 'instead']",OFF,TIN,IND
7896,20074,"['liberal', 'stop', 'nothing']",NOT,,
7897,88101,"['im', 'sure', 'really', 'low', 'carb', 'diet', 'hospital', 'dont', 'carry', 'low', 'carb', 'muffin', 'lol']",NOT,,
7898,53349,"['better', 'check', 'history', 'jr', 'look', 'back', 'nazi', 'germany', 'compare', 'antifa', 'direct', 'match', 'democrat', 'party', 'step', 'behind']",NOT,,
7899,19819,"['kerry', 'need', 'prosecuted', 'colluding', 'iran', 'need', 'done', 'quickly', 'revoke', 'security', 'clearance', 'amp', 'remove', 'passport', 'traitoralways']",OFF,TIN,IND
7900,64579,"['someone', 'tell', 'voter', 'least', 'citizen', 'cant', 'imagine', 'adult', 'critical', 'thinking', 'skill', 'could', 'ever', 'vote']",NOT,,
7901,64459,"['forevaaa', '👯', '\u200d', '♀', '️', 'url']",NOT,,
7902,68339,"['thing', 'mentioned', 'mean', 'nothing', 'u', 'love', 'country', 'freedom', 'country', 'mean', 'u', 'anything', 'world', 'maga', 'kag', 'url']",NOT,,
7903,79379,"['movement', 'extension', 'democrat', 'kkk', 'amp', 'hate', 'group', 'antifa', 'another', 'form', 'lynching', 'oppose', 'agenda', 'people', 'jump', 'ban', 'wagon', 'name', 'justice', 'perpetuate', 'mass', 'bullying', 'threaten', 'expose']",OFF,TIN,GRP
7904,83935,"['cant', 'tell', 'story', 'car', 'rain', 'yes', 'whore', 'life', 'fuck', 'people', 'money', 'exception']",OFF,TIN,IND
7905,86459,['adorable'],NOT,,
7906,93943,"['face', 'jury', 'instead', 'pope']",NOT,,
7907,95600,"['trump', 'may', 'one', 'started', 'mess', 'stop', 'doesnt', 'part', 'problem']",OFF,TIN,IND
7908,98215,"['girl', 'fine', 'lol']",NOT,,
7909,19520,"['traitor', 'think']",OFF,TIN,IND
7910,92761,"['part', 'hey', 'potato', 'yeah', 'inkling', 'girl', 'sidekick', 'op', 'good', 'question', 'really', 'strange', 'isnt', 'yeah', 'sidekick']",NOT,,
7911,15209,['right'],NOT,,
7912,79710,"['wonderful', 'see', 'president', 'ground', 'new', 'burn', 'nc', 'handing', 'hot', 'meal', 'spending', 'time', 'hurricane', 'victim', 'rare', 'site', 'see', 'u', 'president', 'care', 'much', 'american', 'people', 'love', 'thankful', 'service', 'country', 'maga']",NOT,,
7913,24910,"['political', 'hit', 'job', 'slap', 'face', 'woman', 'really', 'abused', 'liberal', 'know', 'hit', 'leader', 'told', 'lie', 'whatever', 'regain', 'power', 'pathetic']",OFF,TIN,OTH
7914,54165,"['’', 'like', 'mother', 'spoiled', 'rotten', 'bad', 'heck', 'kid', 'still', 'love', 'brat', 'bad', 'thing', 'happen', 'brat', 'deserves', 'itshe', 'still', 'sympathizes', 'child', 'norm', 'realize', 'livelihood', 'depends']",OFF,TIN,IND
7915,67668,"['prof', 'antifa', 'member', 'larpingyou', 'clown', 'john', 'wick', 'imagination', 'land']",NOT,,
7916,70659,"['eight', 'year', 'republican', 'denied', 'obama', '’', 'pick', 'breitbarters', 'outrage', 'phony', 'fake', 'president']",OFF,TIN,IND
7917,67293,"['great', 'comedy', 'cnn', 'news', 'much', 'maga', 'licensereporters', 'url']",NOT,,
7918,28645,"['im', 'voting', 'absentee', 'first', 'time', 'midterm', 'maga']",NOT,,
7919,15435,"['got', 'as', 'lmao']",OFF,TIN,IND
7920,23577,"['liberal', 'trough', 'america', 'getting', 'free', 'ear']",NOT,,
7921,25835,"['ndeed', 'danikaharrod', 'go', 'follow', 'cutest', 'shitposts', 'tdp', 'sometimes', 'jhdsfhjsg']",OFF,TIN,IND
7922,83062,"['curly', 'fry', 'horsey', 'sauce', 'arbys', 'fryfrosty', 'wendys', 'fast', 'food']",NOT,,
7923,31334,"['dont', 'even', 'understand', 'saying', 'wow']",NOT,,
7924,55703,"['yes', 'dickey', 'amendment', 'none', 'fund', 'made', 'available', 'title', 'may', 'used', 'whole', 'part', 'advocate', 'promote', 'gun', 'control', 'provision', 'state', 'research', 'want', 'stay', 'politics', 'around', 'gun', 'control']",NOT,,
7925,65553,"['th', 'th', 'grade', 'football', 'looking', 'parent', 'volunteer', 'help', 'assist', 'concession', 'stand', 'interested', 'email', 'darellmaddox']",NOT,,
7926,91306,"['went', 'high', 'school', 'dumb', 'liberal', 'prevalent', 'area']",OFF,TIN,GRP
7927,90653,"['really', 'several', 'share', 'nike', '’', 'capitalist', 'socialist', 'believe', 'free', 'market', 'use', 'liberal', 'advantage', 'hand', 'keep', 'standing', 'representative', 'lead', 'golden', 'path', 'higher', 'tax', 'wealth', 'sharing']",NOT,,
7928,76485,"['course', 'shouldnt', 'cause', 'obviously', 'complete', 'b', 'want', 'delayed', 'time', 'vote', 'theyll', 'come', 'w', 'another', 'plant', 'accuser', 'every', 'supposed', 'victim', 'apparent', '“', 'rape', '”', 'liberal', 'come', 'always', 'look', 'like', 'lesbian', 'art', 'teacher', 'lol']",NOT,,
7929,42031,"['hate', 'mongering', 'solution', 'nfl', 'kneeler', 'change', 'playbook', 'loser']",OFF,TIN,GRP
7930,39058,"['well', 'wouldnt', 'rush', 'didnt', 'sit', 'allegation', 'since', 'july', 'hey', 'dont', 'let', 'fact', 'get', 'way', 'good', 'slander', 'conservative', 'right', 'url']",NOT,,
7931,73300,"['totally', 'dodged', 'question', 'making', 'million', 'dollar', 'stormy', 'daniel', 'still', 'strip', 'make', 'living', 'unethical']",OFF,TIN,IND
7932,12476,"['trump', 'declassifying', 'information', 'nothing', 'subject', 'investigation', 'fbi', 'doj', 'repeatedly', 'said', 'much', 'go', 'back', 'quackery']",NOT,,
7933,38563,"['registered', 'vote', 'go', 'register', 'also', 'day', 'registration', 'connecticut', 'cannot', 'november']",NOT,,
7934,89384,"['shittedshat', 'ytd', 'lost', 'kg', 'u', 'believe']",OFF,UNT,
7935,25214,"['dont', 'pig', 'job', 'dont', 'slob', 'life', 'outrage', 'bill', 'clinton', 'keith', 'ellison', 'harvey', 'weinstein', 'protester', 'hypocrite', 'maga', 'url']",OFF,TIN,GRP
7936,11886,"['maybe', 'consider', 'instead', 'theresa', 'may', '’', 'real', 'name', '’', 'annette', 'johnson', 'mediterranean', 'conservative', 'terrorist', 'org', 'sod', 'chequer', '🙉', '😇', '⭐', '️', '🌈', '⭐', '️', 'url']",OFF,TIN,GRP
7937,16580,"['common', 'sense', 'tell', 'u', 'lying', 'story', 'stink', 'justice', 'metoo', 'movement', 'force', 'u', 'give', 'platform', 'answer', 'question', 'taken', 'seriously', 'dace', 'consequence', 'proven', 'without', 'doubt', 'lying']",NOT,,
7938,45784,"['yes', 'cakefriend']",NOT,,
7939,45093,"['feeling', 'okay', 'coming', 'across', 'slightly', 'hysterical']",NOT,,
7940,12706,"['say', 'man', 'stand', 'sensible', 'gun', 'control', 'hypocrite']",OFF,TIN,IND
7941,22746,"['come', 'realistic', 'gun', 'control', 'instead', 'thing', 'like', 'never', 'pas', 'america']",NOT,,
7942,99124,"['love', 'video', 'article', 'diagram', 'story', 'long', 'great', 'job', 'teaching', 'fact', 'id', 'love', 'see']",NOT,,
7943,43329,"['antifa', 'soy', 'boy', 'tough', 'imagined', 'never', 'turned', 'like', 'video', 'game', 'played', 'url']",NOT,,
7944,95036,"['mehn', 'sweet']",NOT,,
7945,78922,"['ford', 'conservative', 'hate', 'display', 'democratic', 'freedom', 'hence', 'attack', 'canadian', 'charter', 'right', 'freedom', 'hate', 'minority', 'constitutional', 'right', 'conservativesattackondemocracy', 'canada', 'cpcisapoliticalhategroup']",NOT,,
7946,99693,"['prof', 'liberal', 'care', 'issue', 'republican', 'control']",NOT,,
7947,29523,"['outrage', 'something', 'credible', 'instead', 'perceived', 'demagogue', 'partisan', 'maga', 'url']",OFF,TIN,IND
7948,88860,"['he', 'go', 'people', 'love', 'david', 'gilmour', 'think', 'roger', 'water', 'bit', 'dick', 'obviously']",OFF,TIN,IND
7949,93121,"['lying', 'outright', 'lying']",NOT,,
7950,18205,"['advocating', 'ridiculous', 'fam']",OFF,TIN,IND
7951,31311,"['’', 'messed', 'walk', 'away', 'congresswoman', 'water', 'zero', 'control', 'demon', 'within', '’', 'happens', 'amp', 'stupid', 'greedy', 'folk', 'willfully', 'submit', 'soul', 'devil', 'satan', 'defeated', 'america', 'first', 'maga']",OFF,TIN,GRP
7952,47068,"['bearing', 'vote', 'abortion', 'gun', 'control', 'president', 'legal', 'issue']",NOT,,
7953,79564,"['’', 'tell', 'u', 'conservative', '’', 'connive', 'keep', 'wrap', 'till', 'time', 'final', 'potus', 'vote', 'dirty', 'politics']",NOT,,
7954,32545,"['fucking', 'hilarious']",OFF,UNT,
7955,58234,"['revenge', 'lie', 'like', 'kavanaugh', 'maga', 'url']",NOT,,
7956,96780,"['lord', 'master', 'blah', 'blah', 'blah', 'liberal', 'top', 'dramatic', 'everything', '😆', 'url']",NOT,,
7957,54789,"['fucking', 'puy', 'little', 'chinless', 'donny']",OFF,TIN,IND
7958,74889,"['violating', 'conservative', 'freedom', 'speech', '’', 'censorship', 'important', 'thought', 'today', 'used', 'conservative', 'say', 'tomorrow', 'depends', 'holding', '«', 'power', '»', 'sound', 'like', 'communism']",NOT,,
7959,18683,"['everyone', 'else', 'get', 'attacked', 'antifa', 'type', 'group', 'never', 'go', 'jail', 'also', 'get', 'extreme', 'negative', 'medium', 'coverage', 'insight', 'violence', 'except', 'lib', 'lab', 'con', 'stitchup']",NOT,,
7960,28797,['adorable'],NOT,,
7961,26246,"['care', 'sick', 'head']",OFF,TIN,IND
7962,31729,"['youre', 'talking', 'kavanaugh', 'uncorroborated', 'accusation', 'even', 'conservative', 'seen', 'havent', 'dismissed']",NOT,,
7963,85068,"['much', 'trump', 'mental', 'president', 'responds', 'badly', 'opposition', 'well', 'praise', 'graham', 'need', 'get', 'mueller', 'investigation', 'amp', 'judge', 'trump', 'asked', 'step', 'penny', 'president', 'amp', 'pardon', 'whole', 'family', 'new', 'judge', 'place', 'end']",NOT,,
7964,43081,"['ummm', 'there', 'video', 'coach', 'literally', 'admitted', 'lmao', 'maybe', 'read', 'strong', 'shitty', 'opinion']",OFF,TIN,IND
7965,58164,"['hyperbole', '✅', 'libel', '✅', 'shit', 'fact', 'checking', '✅', 'must', '🤔', 'antifa', '✅']",NOT,,
7966,95913,"['trump', 'blame', 'immigrant', 'coming', 'liberal', 'noticing', 'likely', 'think', 'head', 'starthiv', 'wasteful', 'spending', 'comgress', 'longer', 'pas', 'broad', 'budget', 'need', 'itemize', 'every', 'forbid', 'diversion', 'without', 'congressional', 'permission']",NOT,,
7967,51203,"['guy', 'kerry', 'one', 'nothing', 'damn', 'politician', 'get', 'going', 'sea', 'trying', 'undermined', 'president', 'traitor', 'sure', 'better', 'watch', 'b']",OFF,TIN,GRP
7968,98526,"['really', 'army', 'ajsvsnsksjsj', 'love', 'family']",NOT,,
7969,71694,"['cadwell', 'yes', 'former', 'antifa', 'url']",NOT,,
7970,91222,"['totally', 'way', 'antifa', 'work']",NOT,,
7971,49728,"['especially', 'since', 'fascist', 'nazi', 'tell', 'profile', 'people', 'pathetic', 'shame']",OFF,TIN,IND
7972,29665,"['know', 'wonderful', '’', 'one', 'woman', 'campaign', 'bring', 'therese', 'back', 'may', 'starting', 'think', '’', 'little', 'pushy']",NOT,,
7973,95030,['cutie'],NOT,,
7974,29650,"['’', 'conservative', 'whacko', 'religious', 'zealot', '’', 'republican', 'party', 'denounce', 'denounce', 'antifa']",OFF,TIN,GRP
7975,93870,"['understand', 'meaning', 'america', 'reading', 'creating', 'declaration', 'independence', 'share', 'knowledge', 'american', 'creed', 'fellow', 'citizen', 'url', 'maga', 'kag']",OFF,TIN,OTH
7976,16048,"['’', 'place', '😩']",NOT,,
7977,33919,"['pedophile', 'criminal', 'deserves', 'fired']",OFF,TIN,IND
7978,72429,"['’', 'true', 'valid']",NOT,,
7979,91190,"['dont', 'know', 'cat', 'even', 'realizes']",NOT,,
7980,13255,"['exactly', 'pure', 'hatred', 'blinded', 'ive', 'never', 'seen', 'mob', 'people', 'go', 'nut', 'make', 'realize', 'self', 'awareness', 'crucial', 'right', 'locally', 'like', 'honestly', 'stay', 'focused', 'amp', 'like', 'absentee', 'ballot']",NOT,,
7981,70376,"['inciting', 'violence', 'via', 'twitter', 'account', 'supporting', 'potus', 'made', 'list', 'u', 'targeted', 'antifaetc']",OFF,TIN,OTH
7982,94632,"['man', 'general', 'rule', 'owes', 'little', 'born', 'man', 'make', 'alexander', 'graham', 'bell', 'push', 'award', 'may', 'ward']",NOT,,
7983,53840,"['punk', 'as', 'po', 'pog', 'thank', 'kgo', '❤', '👍']",NOT,,
7984,70172,"['eric', 'holder', 'prison']",OFF,TIN,IND
7985,30687,"['ukip', 'scotland', 'mep', 'david', 'coburn', 'mep', 'said', 'theresa', 'may', 'capitulating', 'start', 'organised', 'leaving', 'eu', 'deal', 'amp', 'put', 'deal', 'table', 'told', 'eu', 'thats', 'get', 'deal', 'brexit', 'conservative']",NOT,,
7986,72982,"['fucking', 'fast', 'holy', 'shit', 'lol']",OFF,UNT,
7987,55902,"['good', 'shit', 'kaepernick', 'great', 'model', 'young', 'kid', 'play', 'football', 'stand', 'believe']",OFF,TIN,IND
7988,25018,"['dont', 'like', 'boss', 'instruct', 'amp', 'long', 'protected', 'never', 'give', 'shite', 'happens', 'street', 'country']",NOT,,
7989,40485,"['knew', 'girl', 'excited']",NOT,,
7990,34768,"['business', 'owner', 'involved', 'lawsuit', 'regular', 'basis', 'whatbour', 'society', 'become', 'liberal', 'constantly', 'looking', 'handout']",NOT,,
7991,16321,"['yesthats', 'au', 'conservative', 'bob', 'katter', 'amp', 'family', 'first', 'formed', 'government', 'last', 'yearsbecause', 'inherently', 'conservative', 'conservative', 'comedy']",NOT,,
7992,36286,"['holy', 'shit', 'better', 'drinking', 'milk', 'eating', 'else', '🤢']",OFF,TIN,IND
7993,16908,"['nice', 'group', 'maga', 'follow', 'back', 'thanks']",NOT,,
7994,59228,"['dead', 'mass', 'shooting', 'fifth', 'third', 'bank', 'building', 'downtown', 'cincinnati', 'deep', 'state', 'fake', 'news', 'crisis', 'actor', 'alert', 'gun', 'control', 'bullshit', 'foff', 'feinsteinobama', 'url', 'via']",OFF,TIN,OTH
7995,86612,"['related', 'another', 'creepy', 'fusion', 'gps', 'url']",NOT,,
7996,14186,"['wide', 'world', 'sport', 'go', '’', 'pansy']",NOT,,
7997,15488,"['seriously', 'consider', 'maybe', 'one', 'always', 'wrong', 'amp', 'people', 'correct', 'wrong', 'supposition', '😏']",NOT,,
7998,49029,"['liberal', 'always', 'wanted', 'get', 'hand', 'wallet', 'want', 'get', 'pant']",NOT,,
7999,24900,"['morning', 'check', 'new', 'maga', 'kid', 'book', 'written', 'illustrated', 'trump', 'america', 'loving', 'oif', 'veteran', 'url', 'maga', 'trump']",NOT,,
8000,18083,"['loved', 'hate', 'mr', 'bobby', 'brown', 'show', 'guy', 'really', 'screwed', 'kid', 'back', 'day', 'please', 'let', 'go', 'hws', 'drama', 'favorite', 'amp', 'jerry', 'maybe', 'show', 'andy']",OFF,TIN,IND
8001,35787,"['cant', 'talk', 'trump', 'everything', 'promised', 'economy', 'better', 'ever', 'congress', 'job', 'get', 'rid', 'crook', 'fbi', 'doj', 'cia', 'appoint', 'special', 'prosecuter', 'start', 'arresting', 'prosecuting']",NOT,,
8002,76577,"['amazing', 'projection']",NOT,,
8003,22547,"['also', 'need', 'address', 'question', 'president', 'trump', 'hire', 'two', 'lawyer', 'would', 'hire', 'robert', 'mueller', 'maga']",NOT,,
8004,58410,"['politicslive', 'decision', 'go', 'bed', 'coalition', 'fall', 'year', 'come']",NOT,,
8005,61104,"['reported', 'death', 'sutherland', 'tx', 'church', 'shooting', 'dems', 'already', 'calling', 'gun', 'control', 'shooting', 'im', 'waiting', 'report', 'pedophile', 'content', 'allows', 'reason', 'american', 'medium', 'establishment', 'trying', 'tell', 'stop', 'taking']",NOT,,
8006,71629,"['pharmacist', 'friend', 'told', 'last', 'year', 'thank', 'opening', 'discussing', 'pharmacist', 'held', 'hostage', 'rather', 'tell', 'people', 'price', 'fix', 'maga']",NOT,,
8007,37239,"['u', 'never', 'talk', 'shut']",OFF,TIN,IND
8008,72290,[],NOT,,
8009,18848,"['gupta', 'dreamer', 'year', 'cannot', 'compared', 'telephone', 'call', 'lasted', 'minute', 'didnt', 'want', 'testify', 'state', 'capture', 'inquiry', 'moving', 'according', 'plan', 'remember', 'year', 'planning', 'calculating', 'dot']",NOT,,
8010,97763,"['lol', 'legit']",NOT,,
8011,43876,"['bullshit', 'daughter', 'watched', 'tennis', 'match', 'sarrena', 'got', 'deserved', 'big', 'williams', 'fan', 'one', 'game']",OFF,TIN,OTH
8012,86455,"['know', 'look', 'outside', 'box', 'like', 'rush', 'limbaugh', 'lost', 'shit', 'remind', 'head', 'funny']",OFF,TIN,IND
8013,64585,"['know', 'mami', 'tjhan', 'always', 'scary', 'creepy', 'flirty', 'gaze', 'around', 'miu']",NOT,,
8014,36163,"['nigga', 'tweeting', 'shower', 'hope', 'siri', 'drown']",OFF,TIN,IND
8015,20359,"['msm', 'covering']",NOT,,
8016,96316,"['nobody', 'greek', 'nation', 'lost', 'ever', 'existed', 'subsaharan']",NOT,,
8017,26175,"['still', 'havent', 'answered', 'question', 'whether', 'country', 'could', 'keep', 'law', 'enforcement', 'officer', 'safer', 'gun', 'control', 'law', 'subject', 'limitation', 'nd', 'amendment', 'url', '…', 'alpolitics']",NOT,,
8018,67830,"['ren', 'oppa', 'love', 'cute', '😊']",NOT,,
8019,92723,"['job', 'available', 'people', 'fill', 'said', 'never', 'failed', 'trump', 'maga', 'make', 'american', 'great', 'opportunity', 'knock']",NOT,,
8020,87251,"['explains', 'leftist', 'also', 'shadowbanned']",OFF,TIN,GRP
8021,74347,"['good', 'maybe', '’', 'give']",NOT,,
8022,90541,"['brain', 'beauty', 'love', 'show', 'prime', 'time', 'oct', 'th', 'get', 'watch', 'whole', 'show', 'yay']",NOT,,
8023,19083,"['politics', 'live', 'unfortunately', 'still', 'discussing', 'wasted', 'year', 'far', 'perhaps', 'idea', 'viable', 'athought', 'url']",NOT,,
8024,20227,"['bilion', 'euro', 'would', 'buy', 'lot', 'hospital', 'another', 'triumph', 'brilliant', 'brexit', 'team', 'url']",NOT,,
8025,55721,"['zim', '’', 'make', 'peyton', 'lol', 'url']",NOT,,
8026,81779,"['anybody', 'explain', 'many', 'stage', 'tds']",NOT,,
8027,72509,"['le', 'money', 'funny', 'person', 'concerned', 'profit', 'healthcare', 'everyone', 'else', 'country', 'want', 'carpet', 'bagger', 'go', 'fleece', 'someone', 'else', 'better', 'still', 'find', 'something', 'doesnt', 'involve', 'seeking', 'rent', 'essential', 'public', 'service']",NOT,,
8028,25681,"['“', 'cutie']",NOT,,
8029,29956,"['second', 'person', 'minute', 'tell', 'apparently', '’', 'sitting', 'smelly', 'catsized', 'fortune']",NOT,,
8030,97247,"['soros', 'paid', 'antifa', 'like', 'christian', 'conservative', 'sure']",NOT,,
8031,82983,"['vulgar', 'antifa', 'creep', 'trying', 'look', 'like', 'womanor', 'cant', 'help']",OFF,TIN,IND
8032,89694,"['principaled', 'conservative', 'left', 'building']",NOT,,
8033,20608,"['fuck', 'rick']",OFF,UNT,
8034,85089,"['proof', 'liberal', 'left', 'cannot', 'think', 'told', 'say']",NOT,,
8035,30696,"['woman', 'knew', 'knuckledraggers', 'marrying', 'voting', 'sympathy', 'burn', 'hell', '’', 'daughter', 'granddaughter', '’', 'innocent', 'woman', 'stuffing', 'gun', 'yoga', 'pant', 'yelling', 'maga']",NOT,,
